,T,P,Zs,zs
19029,438.850959026721,241695.64962436652,,[1.0]
19030,245.76532239508091,974784.2657377253,,[1.0]
19031,231.3324277292374,302685.90512460755,,[1.0]
19032,187.9476269882234,128389.26051552937,,[1.0]
19033,531.6287073148077,174240.3235577136,,[1.0]
19034,112.36863852043918,742446.2852867909,,[0.9999999999999999]
19035,485.75322083413465,663644.8969484279,,[1.0]
19036,394.3524035477163,455999.2529423293,,[1.0]
19037,626.8503490510534,787286.9844947738,,[1.0]
19038,594.1535521837121,981927.5055551592,,[1.0]
19039,556.3744573236124,888821.0160094862,,[1.0]
19040,931.5054323942973,412236.19384518807,,[1.0]
19041,869.5282171667595,234065.79530099855,,[1.0]
19042,761.5044933311151,740285.1913779477,,[1.0]
19043,29.746037971765016,385437.7155711563,,[1.0]
19044,170.1718412745221,206890.0252810081,,[1.0]
19045,37.11232036765463,330885.35055786395,,[1.0]
19046,636.2303909712149,837253.0388576412,,[0.9999999999999999]
19047,130.86147589387645,826974.1169609491,,[1.0]
19048,257.7421048763604,466958.4468110474,,[1.0]
19049,277.30694106347204,475609.68360731314,,[1.0]
19050,344.21499812400145,910007.4222115699,,[0.9999999999999999]
19051,524.5489935901156,337954.0825682066,,[1.0]
19052,528.6791097901616,904271.0580005174,,[1.0]
19053,82.31510592587935,367041.4986233099,,[1.0]
19054,673.1697756283843,433764.479445168,,[0.9999999999999999]
19055,774.0510729752676,101344.18621374553,,[1.0]
19056,25.84145728742216,266983.32738374686,,[1.0]
19057,651.375082083189,667897.8187248384,,[1.0]
19058,429.91164865052093,472907.6716050947,,[0.9999999999999999]
19059,290.63057058083734,865125.4050676656,,[1.0]
19060,63.904725416682595,783873.0375377989,,[1.0]
19061,686.7098011288477,266626.721296249,,[1.0]
19062,655.7684203803608,801151.7663432022,,[1.0]
19063,302.1918720480313,975590.1301487971,,[1.0]
19064,768.9201779753865,683454.4026054712,,[0.9999999999999999]
19065,474.92968468091925,165110.75416474376,,[0.9999999999999999]
19066,944.8740447633141,261610.3049124125,,[0.9999999999999999]
19067,258.11689496556073,926066.0471506236,,[1.0]
19068,842.1920582424586,541555.1840168472,,[1.0]
19069,618.0042874968507,695451.6849722347,,[1.0]
19070,548.6458957212404,728506.2058817938,,[0.9999999999999999]
19071,306.9599504692402,799834.9892467937,,[0.9999999999999999]
19072,326.9939121584309,691049.6891373013,,[1.0]
19073,269.6646095588582,286080.0508193424,,[1.0]
19074,956.7150568813436,734428.0551851641,,[0.9999999999999999]
19075,922.8186136890124,662651.6902231962,,[0.9999999999999999]
19076,812.2921439631211,690894.8013612713,,[1.0]
19077,191.78440109476912,359541.50557339564,,[1.0]
19078,86.24274646904047,516266.6457685277,,[1.0]
19079,816.8901285409534,954251.5597409559,,[1.0]
19080,286.51688223992915,265211.56850262306,,[1.0]
19081,579.2881850753678,109188.01927340451,,[1.0]
19082,246.5932641295975,272859.6883192869,,[1.0]
19083,582.6779641077026,424840.90093957237,,[1.0]
19084,867.5455436157284,516401.4893418895,,[1.0]
19085,841.0430298945489,624877.505791994,,[0.9999999999999999]
19086,802.9413952095659,922098.0432710527,,[1.0]
19087,684.4319677624576,721274.5659404121,,[1.0]
19088,802.3867094635863,260893.99673127392,,[1.0]
19089,515.6023546401146,702085.7156208724,,[1.0]
19090,91.61032396310358,227043.255325464,,[1.0]
19091,512.3541855053857,973338.8356171293,,[1.0]
19092,315.5045794403836,882612.8232598692,,[1.0]
19093,331.0708452868879,104345.7140386431,,[1.0]
19094,299.66406353540765,690610.4543137592,,[1.0]
19095,373.27361825810806,570398.0040150264,,[1.0]
19096,683.9817152808089,923107.8158367663,,[1.0]
19097,550.8811396715739,567554.2848988677,,[0.9999999999999999]
19098,94.32350601397073,408142.8035972274,,[1.0]
19099,689.304067563976,149258.6527542809,,[1.0]
19100,218.66253459284025,966560.8775373644,,[1.0]
19101,46.050924959621256,871217.4605775916,,[1.0]
19102,190.66428266390423,673944.1985043483,,[1.0]
19103,427.38919933833307,991967.26785598,,[1.0]
19104,819.9946031782803,418727.5382172123,,[1.0]
19105,645.8219084693328,322895.82989718404,,[1.0]
19106,58.24307284295312,223372.82917881687,,[1.0]
19107,44.1661087446014,137748.9462140643,,[1.0]
19108,371.285432323988,374674.3490551743,,[1.0]
19109,77.7563252007353,179027.5723391664,,[1.0]
19110,387.0685195922395,533099.2611035832,,[1.0]
19111,175.4190709839962,616017.031783164,,[0.9999999999999999]
19112,926.0894535506663,146154.24836070382,,[1.0]
19113,877.4845762974858,794845.4110259031,,[1.0]
19114,992.7533815492679,860770.8710388923,,[0.9999999999999999]
19115,277.873643633726,810217.4407050844,,[1.0]
19116,435.53140880603667,467382.175695465,,[1.0]
19117,444.2692707470753,975089.7436767549,,[1.0]
19118,586.4314952278241,839891.4710181825,,[1.0]
19119,58.71722094442111,714327.100458854,,[1.0]
19120,158.81346438883995,470712.171002265,,[1.0]
19121,547.6299351733563,354236.2719179681,,[1.0]
19122,574.440792118452,356146.2475767419,,[1.0]
19123,668.2390122500359,289658.9280947899,,[1.0]
19124,790.0230062284786,378820.4076650061,,[1.0]
19125,866.986256387097,666292.7952429012,,[1.0]
19126,363.2579559236813,279166.54188785783,,[1.0]
19127,400.7910967579734,328481.56406235334,,[1.0]
19128,109.91580928535764,107073.43207441003,,[0.9999999999999999]
19129,826.2368149087616,242387.3661727362,,[1.0]
19130,354.5142011496774,240073.55804852198,,[0.9999999999999999]
19131,668.906402017781,604215.016090191,,[1.0]
19132,208.11500128902438,581370.9868375364,,[1.0]
19133,928.9824304694946,179492.56862198308,,[1.0]
19134,20.77035596439796,735412.6812424938,,[1.0]
19135,737.5306737155705,891289.2598516567,,[1.0]
19136,394.80073403682906,904698.5694982099,,[1.0]
19137,948.514775290619,400678.65952328325,,[1.0]
19138,683.0527187849705,946165.2180255995,,[1.0]
19139,50.98259089001976,717656.032248367,,[1.0]
19140,688.2453729527191,502323.0629226525,,[1.0]
19141,207.73431741405813,413696.62210124795,,[1.0]
19142,334.749126755889,535910.9501377253,,[0.9999999999999999]
19143,320.4382237291125,623365.4168405471,,[1.0]
19144,744.15331145852,259136.10761827216,,[0.9999999999999999]
19145,633.8763782174125,345033.1802227647,,[1.0]
19146,106.46362160261761,858555.2764290514,,[1.0]
19147,975.3721275483125,629832.6649979785,,[1.0]
19148,722.5816316448053,954367.9750274746,,[1.0]
19149,174.84529363229294,981704.6568978045,,[1.0]
19150,769.9579810305892,141053.75555517548,,[1.0]
19151,500.5870809860684,665714.8404888401,,[1.0]
19152,146.3180967382324,817941.9558411612,,[1.0]
19153,682.179111357468,120543.30686985311,,[1.0]
19154,852.9494558787472,299633.1790769396,,[1.0]
19155,583.3805704139573,968952.2375935665,,[1.0]
19156,905.1929848965019,656965.1862943796,,[0.9999999999999999]
19157,585.411838858672,695984.0380571164,,[1.0]
19158,358.909985081207,744238.4895422289,,[1.0]
19159,34.01307898162293,171270.5761690947,,[1.0]
19160,795.9392284952233,818347.3958018741,,[1.0]
19161,915.9576379168581,448264.55816718034,,[0.9999999999999999]
19162,784.055230007798,958904.0510776412,,[0.9999999999999999]
19163,242.88350986932008,410608.8675227999,,[1.0]
19164,958.9592555098212,805836.9916341067,,[0.9999999999999999]
19165,636.6803735983248,856131.8365932707,,[1.0]
19166,61.11029645741398,773476.4023278557,,[1.0]
19167,853.8255371106891,573556.2103666067,,[1.0]
19168,489.92796941474023,678525.6747711191,,[1.0]
19169,187.7905005678949,222004.40365080658,,[1.0]
19170,518.3539247422337,737214.9514629432,,[1.0]
19171,58.981058768453,218676.4921941519,,[1.0]
19172,753.3441365773828,959274.0173118126,,[0.9999999999999999]
19173,75.97016315589777,902587.6666319078,,[1.0]
19174,551.0285274957552,419299.59372207324,,[1.0]
19175,311.57502397952163,808083.570420769,,[1.0]
19176,639.1643857193421,105228.86349379874,,[1.0]
19177,807.3894106419757,219687.46666339025,,[1.0]
19178,305.8888869618314,912520.9822687352,,[1.0]
19179,24.914120819064486,120815.0698818182,,[0.9999999999999999]
19180,942.8794916063827,448735.55431561917,,[1.0]
19181,741.3375647334242,963052.2485510289,,[1.0]
19182,727.9380286214878,175027.19278589686,,[1.0]
19183,402.09128793591094,263426.66483120807,,[1.0]
19184,400.3646737539947,966474.3784116611,,[0.9999999999999999]
19185,531.4455258643449,707366.1908655106,,[1.0]
19186,584.2686443620187,358947.1901622203,,[1.0]
19187,545.4319072305568,220932.4595277745,,[1.0]
19188,916.0266276563617,870438.2803912548,,[1.0]
19189,564.0475645102049,225975.1669310942,,[1.0]
19190,886.272017337501,809713.0663195759,,[0.9999999999999999]
19191,890.419699889859,139637.4819549704,,[1.0]
19192,348.723588510299,222918.0698610989,,[1.0]
19193,109.28913935052122,484919.2585209276,,[1.0]
19194,382.7015303399528,537198.5312995578,,[1.0]
19195,342.5588797747554,522590.7668419839,,[1.0]
19196,971.2044233194525,611135.5056227591,,[1.0]
19197,225.38512646081455,898276.3244179016,,[1.0]
19198,938.6259309201503,381416.22990073654,,[1.0]
19199,236.69660649341057,757758.0082520655,,[1.0]
19200,432.3665717766218,799945.2405296301,,[1.0]
19201,576.0183642097479,492584.25304812624,,[1.0]
19202,284.09879296028134,128663.58395732353,,[1.0]
19203,604.0838269190855,358805.6164061972,,[1.0]
19204,830.5775313757143,304104.9989122973,,[1.0]
19205,814.4728574666906,227572.82453864778,,[1.0]
19206,634.4171990748781,422174.11512838094,,[1.0]
19207,968.1733361872365,380162.2047114931,,[1.0]
19208,508.53982523371997,662304.3029694265,,[1.0]
19209,464.0858125664476,267939.58090778795,,[1.0]
19210,221.65341587406397,619629.0401809658,,[1.0]
19211,533.3569640252011,512484.7839954288,,[1.0]
19212,271.0739551586817,421545.4815883074,,[0.9999999999999999]
19213,850.3190737890191,549889.6362410439,,[1.0]
19214,567.1938444602417,940174.2691541617,,[1.0]
19215,420.5085276749195,979825.7895004418,,[1.0]
19216,71.16064246317791,548942.8372203066,,[1.0]
19217,536.1763912326243,449691.89715483936,,[1.0]
19218,835.5939754506064,214795.28093450383,,[1.0]
19219,697.7507070363259,346952.650334624,,[1.0]
19220,868.9536111889199,538497.9172239248,,[1.0]
19221,92.20657761216452,850135.4635793858,,[1.0]
19222,491.7658204453184,423212.20651631075,,[0.9999999999999999]
19223,698.4582278003058,587985.5518914659,,[1.0]
19224,370.03703862715423,309401.52951996913,,[1.0]
19225,583.5542181211703,512712.27622430125,,[0.9999999999999999]
19226,461.26351313000964,850297.140575858,,[1.0]
19227,152.21494368645867,820404.4574540901,,[1.0]
19228,548.3572674322937,213251.2188753287,,[1.0]
19229,792.5023714909194,219294.69376640467,,[1.0]
19230,553.3297501016802,942045.5205315341,,[1.0]
19231,520.2364145122515,379092.2336616525,,[1.0]
19232,591.382052554552,988363.146395433,,[1.0]
19233,561.6810010321764,183131.39902788648,,[1.0]
19234,146.5431321937608,825733.7506877795,,[1.0]
19235,891.9529484119026,785349.2748283453,,[1.0]
19236,624.718849892831,404891.0828885522,,[1.0]
19237,749.5110261581574,244249.05254590767,,[1.0]
19238,316.97815869982156,409089.3579017398,,[1.0]
19239,24.15497816257261,666032.3125964103,,[0.9999999999999999]
19240,641.9976494673367,509639.13172491203,,[0.9999999999999999]
19241,909.1067235355259,752481.9629932382,,[1.0]
19242,584.2667973553298,340731.0127119958,,[1.0]
19243,126.70340619142624,732217.9249232342,,[1.0]
19244,466.549933211404,580188.7883584062,,[1.0]
19245,781.1766972328776,979153.061018878,,[0.9999999999999999]
19246,817.9895759232498,997346.8249839877,,[1.0]
19247,374.0939590890861,862639.5728873957,,[1.0]
19248,918.1805455644588,570417.1166509702,,[1.0]
19249,139.83919014482495,665262.7766872644,,[1.0]
19250,230.2005979542147,688424.2996707262,,[1.0]
19251,88.05101425442167,827675.3731582143,,[1.0]
19252,484.1731124165731,335642.17224499554,,[1.0]
19253,962.9828400599342,852555.2286379143,,[1.0]
19254,896.5978743685827,474912.70658361143,,[1.0]
19255,835.739276877303,736900.0235830441,,[0.9999999999999999]
19256,491.70129964431874,779855.0723779154,,[1.0]
19257,633.7437616940372,595482.5765389844,,[1.0]
19258,579.2891783331759,894208.6522483107,,[1.0]
19259,106.47669325013938,347051.43031934655,,[1.0]
19260,805.0037649267213,602056.2485549147,,[1.0]
19261,202.24166844492512,711816.1214698068,,[1.0]
19262,555.1866264412454,955870.2120983512,,[1.0]
19263,651.2983865188967,794005.4103365251,,[1.0]
19264,435.2944038740511,392172.3089171745,,[0.9999999999999999]
19265,536.8961336253219,498169.7619663619,,[1.0]
19266,324.2999223952434,501415.85188966506,,[1.0]
19267,909.8851374014783,140389.59920023233,,[1.0]
19268,554.8493737718763,837021.2247130946,,[1.0]
19269,835.4845970397789,647188.2717528323,,[1.0]
19270,456.82867586736546,884925.4353615491,,[1.0]
19271,236.71700211329627,586931.4689680629,,[1.0]
19272,845.0263189896572,469775.15555892064,,[1.0]
19273,82.68817952951923,309290.9900065586,,[1.0]
19274,853.051461122337,288364.9962888686,,[1.0]
19275,992.6081834423919,724805.1550860502,,[1.0]
19276,267.9000171478331,553436.1291549474,,[1.0]
19277,984.3329260121393,255082.1090522945,,[1.0]
19278,813.9607243271283,766132.0739006686,,[0.9999999999999999]
19279,47.63434869408544,826634.8238704286,,[1.0]
19280,615.0726902918992,650361.3072477147,,[1.0]
19281,706.609816491793,239231.8094673738,,[1.0]
19282,14.69204302753299,930462.0184982467,,[1.0]
19283,930.208478027374,327181.94175231387,,[1.0]
19284,999.0250232707559,172869.4295559229,,[1.0]
19285,535.1072417907953,962128.9291251171,,[1.0]
19286,853.7987244629519,788404.4611224092,,[1.0]
19287,682.664647679227,780071.5280620601,,[1.0]
19288,633.7516338176982,854403.4166338805,,[1.0]
19289,280.8878481180174,955032.3423470105,,[1.0]
19290,118.4080553900566,976162.823356124,,[1.0]
19291,524.13704995217,794188.9407093032,,[1.0]
19292,139.71346082891435,402156.1345567545,,[1.0]
19293,234.36926216830005,437218.6244263772,,[1.0]
19294,13.812420723835563,444290.28975269455,,[1.0]
19295,595.1796959046471,897199.4077852339,,[1.0]
19296,914.3554860472713,975648.212442864,,[1.0]
19297,54.34177457002122,826137.8473314814,,[1.0]
19298,258.18993581275527,926543.6984867727,,[1.0]
19299,504.36183260329665,642800.0177640206,,[0.9999999999999999]
19300,248.7429155812963,529589.8343108519,,[0.9999999999999999]
19301,429.9567045569722,845791.4814673892,,[1.0]
19302,685.0566159501034,589657.4736046492,,[1.0]
19303,672.7954899739104,238913.69894213433,,[1.0]
19304,180.68274847346504,150841.73172674514,,[1.0]
19305,327.53676355239776,526137.4526379205,,[1.0]
19306,120.85313394216084,507435.0849892718,,[0.9999999999999999]
19307,696.9631705658795,858001.7757525836,,[1.0]
19308,250.27495308929966,383029.7787089827,,[1.0]
19309,391.13200760823537,213094.42888023984,,[0.9999999999999999]
19310,430.8018027525554,582629.5636705677,,[1.0]
19311,701.1630973118012,336723.31120046874,,[1.0]
19312,399.6246603454315,805938.9885316321,,[1.0]
19313,423.7140910049553,342083.28613789787,,[1.0]
19314,418.87228641116656,929789.1620057037,,[1.0]
19315,692.1410215121828,910791.0529397891,,[1.0]
19316,564.596930262947,862753.326114978,,[1.0]
19317,727.3283914484986,850753.5552211459,,[1.0]
19318,625.7590856993532,520879.00036720023,,[1.0]
19319,668.8899016513678,309247.2932614076,,[1.0]
19320,396.5471668588922,823946.6111125859,,[1.0]
19321,105.02370533413728,226347.4247349305,,[1.0]
19322,405.6852709016104,306751.5644410159,,[1.0]
19323,550.1044059344068,419080.34117901017,,[1.0]
19324,797.7909296433007,272836.37428080814,,[1.0]
19325,244.45297053346496,297863.18573568435,,[0.9999999999999999]
19326,491.88030886362446,809441.3778250944,,[1.0]
19327,250.03152579373938,826350.3536818615,,[1.0]
19328,590.1316061455715,148802.46330929338,,[1.0]
19329,21.854594510506935,563727.0766526025,,[1.0]
19330,196.4601599705798,627620.0743942693,,[1.0]
19331,360.98417936812194,925858.0691687642,,[0.9999999999999999]
19332,698.9129867109651,670283.5444863727,,[1.0]
19333,598.498613712411,874721.2281311578,,[1.0]
19334,636.0844144051653,853838.593990337,,[0.9999999999999999]
19335,238.16147026896618,213214.341829087,,[1.0]
19336,217.34293380420164,311341.0074172483,,[0.9999999999999999]
19337,127.05098155568953,590865.4953958411,,[1.0]
19338,446.68208906491145,892665.2207505339,,[0.9999999999999999]
19339,612.9280392225205,100407.2634974968,,[1.0]
19340,994.8344684480824,536127.9529769528,,[1.0]
19341,481.45526979053443,521576.65845867764,,[1.0]
19342,401.362892422941,253884.22735501995,,[1.0]
19343,563.6990015295175,783016.5009329389,,[1.0]
19344,820.3988741459749,954064.4121917714,,[1.0]
19345,13.334149100299445,255400.2190946588,,[1.0]
19346,278.8169840871345,136384.07523977297,,[1.0]
19347,828.8579710084692,514795.4086153851,,[1.0]
19348,427.7051783001442,105255.0861017245,,[1.0]
19349,911.9360840799127,956948.7070783814,,[1.0]
19350,90.903256914894,643306.8335417659,,[1.0]
19351,765.3409061245266,237278.71167308922,,[1.0]
19352,477.33391647393563,140382.515756704,,[1.0]
19353,506.87790968115,236221.95266767268,,[0.9999999999999999]
19354,493.6750463671789,502645.17769295315,,[1.0]
19355,591.0692696449204,609983.1159733831,,[1.0]
19356,328.3038514454896,993510.1654312385,,[1.0]
19357,487.6524089589362,147420.86832709564,,[1.0]
19358,439.1654561360861,450389.8679159729,,[1.0]
19359,846.8393967799022,713598.5174553694,,[1.0]
19360,70.80427204022092,410315.1581158065,,[1.0]
19361,17.946742594879154,588316.6426258503,,[1.0]
19362,654.3394774108764,741927.0023793386,,[1.0]
19363,383.74891990683886,794377.574051436,,[1.0]
19364,249.26190768839086,730835.8637656025,,[1.0]
19365,206.48297558741294,261288.70145372677,,[0.9999999999999999]
19366,471.99149988116403,288805.91765874217,,[1.0]
19367,56.18278264641302,784694.7448856196,,[1.0]
19368,797.2855712023355,784522.1051557935,,[1.0]
19369,737.9993673867326,308368.6164432671,,[1.0]
19370,533.5876132575704,804091.0221222169,,[1.0]
19371,17.472623879081237,703977.4236133486,,[1.0]
19372,787.5708461446053,642720.2307318713,,[1.0]
19373,146.18315931336025,722324.4375878702,,[1.0]
19374,509.0461638195292,385668.9725153797,,[1.0]
19375,351.06692872199875,978575.4591705923,,[0.9999999999999999]
19376,103.27040776951999,439382.5526197176,,[1.0]
19377,786.1164667958651,482946.0602252995,,[1.0]
